Latitude,Longitude,City,Area,Address,Rooms,Floor/Total floors,Material,Total area,Live area,Kitchen,Toilet type,Price,Link,Seller,Comment
60.018448,30.417602,Санкт-Петербург,Калининский район,Северный пр. 83,2,5/9,К,43.5,29.0,6.0,Р,4300,http://www.bn.ru/detail/flats/1176337.html,Энгельса 32,ПП
60.035544,30.43079,Санкт-Петербург,Калининский район,Руставели ул. 58 к. 1,2,1/9,К,47.3,29.4,8.0,Р,4300,http://www.bn.ru/detail/flats/1182737.html,Петербургская Недв.,ВП ХС собств бол/3л
59.978503,30.420764,Санкт-Петербург,Калининский район,Пискаревский пр. 39,2,3/9,БЛ,49.0,30.1,6.1,Р,4300,http://www.bn.ru/detail/flats/1176333.html,частное,"ПП, ст/пак, бал. 3лет"
60.034996,30.375929,Санкт-Петербург,Калининский район,Луначарского пр. 82,2,2/9,504,46.0,29.0,8.0,Р,4300,http://www.bn.ru/detail/flats/1166909.html,ЦН Ината,8-921-654-0931 пп хор. сос
60.022013,30.395836,Санкт-Петербург,Калининский район,Вавиловых ул. 15 к. 3,2,5/5,ПН,46.2,30.1,5.5,Р,4300,http://www.bn.ru/detail/flats/1175074.html,Итака,1-26737 ПП хс Д Г
59.980371,30.396555,Санкт-Петербург,Калининский район,Кондратьевский пр. 79,2,2/9,ПН,45.0,29.0,8.5,Р,4350,http://www.bn.ru/detail/flats/1172310.html,Мажордом,"984-24-50 отл. сост, ПП б3"
60.026626,30.412545,Санкт-Петербург,Калининский район,Гражданский пр. 105 к. 1,2,9/9,ПН,46.7,28.0,8.2,Р,4350,http://www.bn.ru/detail/flats/1176319.html,АРИН, 
60.039445,30.41904,Санкт-Петербург,Калининский район,Гражданский пр. 122 к. 4,2,4/9,БЛ,47.5,26.8,6.4,Р,4360,http://www.bn.ru/detail/flats/1161146.html,Аг-во недвиж. СОЮЗ,"6424263, ОС, ПП."
60.020593,30.40958,Санкт-Петербург,Калининский район,Северный пр. 73 к. 1,2,3/9,БЛ,50.2,31.0,6.1,Р,4380,http://www.bn.ru/detail/flats/1151634.html,частное,"ПП, балкон"
60.016438,30.425984,Санкт-Петербург,Калининский район,Северный пр. 89 к. 1,2,1/9,ПН,45.6,28.0,8.2,Р,4400,http://www.bn.ru/detail/flats/1180115.html,Воин,"941-00-77 х. с., окна-двор"
60.035544,30.43079,Санкт-Петербург,Калининский район,Руставели ул. 58,2,4/9,К,47.4,30.4,8.3, ,4400,http://www.bn.ru/detail/flats/1135114.html,Озерки,"ВП, Б, хор. план."
60.007452,30.417405,Санкт-Петербург,Калининский район,Науки пр. 55,2,3/9,К,45.6,28.7,8.4,Р,4400,http://www.bn.ru/detail/flats/1155014.html,Итака,1-26037 БалконЗелДвор
59.971776,30.384203,Санкт-Петербург,Калининский район,Лабораторная ул. 8,2,1/5,СТ,50.2,33.0,7.1,Р,4400,http://www.bn.ru/detail/flats/1142043.html,Аристократ,ПП
59.971821,30.389207,Санкт-Петербург,Калининский район,Кондратьевский пр. 41 к. 2,2,4/5,К,42.0,26.4,5.0,Р,4400,http://www.bn.ru/detail/flats/1166906.html,Итака,1-26405 пп
59.980312,30.410667,Санкт-Петербург,Калининский район,Замшина ул. 31 к. 3,2,9/9,606,51.5,31.5,6.2,Р,4400,http://www.bn.ru/detail/flats/1175075.html,Елисеевский квартал,ПП отл д/г свб 9213917011
60.039018,30.405852,Санкт-Петербург,Калининский район,Брянцева ул. 20 к. 1,2,3/9,606,45.0,29.2,7.7,Р,4400,http://www.bn.ru/detail/flats/1148206.html,Итака,1-25681 ПП
59.986052,30.419722,Санкт-Петербург,Калининский район,Мечникова пр. 5/2,2,4/9,606,50.0,31.0,6.0,Р,4450,http://www.bn.ru/detail/flats/1155012.html,частное,ПП ХС Б торг.
60.055219,30.367153,Санкт-Петербург,Калининский район,Суздальский пр.,2,4/17,К/М,57.2,29.3,11.1,С,4480,http://www.bn.ru/detail/flats/1079394.html,ЛенРегионСтрой,900 м до метро
59.965836,30.381957,Санкт-Петербург,Калининский район,Кондратьевский пр. 32,2,4/5,СФ,54.0,29.8,9.0,2,4500,http://www.bn.ru/detail/flats/1182731.html,Агентство Аркада,"из, рем, 2с/уз, солнеч. стр"
60.042757,30.39757,Санкт-Петербург,Калининский район,Светлановский пр. 70 к. 2,2,4/9,ПН,46.0,27.0,6.0,Р,4550,http://www.bn.ru/detail/flats/1128316.html,Петербургская Недв.,ВП ДГ собст Б/3 ЛЕТ ХС
60.044725,30.40384,Санкт-Петербург,Калининский район,Светлановский пр. 117,2,5/9,606,51.0,31.0,6.1,Р,4550,http://www.bn.ru/detail/flats/1119822.html,частное,"ос, Б, легк. встречка"
60.025304,30.371168,Санкт-Петербург,Калининский район,Тихорецкий пр. 27 к. 2,2,5/12,БЛ,50.4,31.3,6.8,Р,4600,http://www.bn.ru/detail/flats/1175095.html,Итака,1-26773 ХС более 3лет
60.038407,30.396716,Санкт-Петербург,Калининский район,Светлановский пр. 62 к. 1,2,3/9,606,46.0,27.0,9.0,Р,4600,http://www.bn.ru/detail/flats/1151633.html,Время Недвижимости,(962) 383-8838 ПП отл. с. В
60.036146,30.394884,Санкт-Петербург,Калининский район,Светлановский пр. 60 к. 1,2,4/9,606,49.0,31.0,5.7,Р,4600,http://www.bn.ru/detail/flats/1179038.html,Экотон,"ПП, ХС, светлая"
60.006561,30.425337,Санкт-Петербург,Калининский район,Науки пр. 44,2,11/12,К,50.0,29.0,8.0,Р,4650,http://www.bn.ru/detail/flats/1135088.html,частное,"ПП, ХС, Б, торг"
59.965836,30.381957,Санкт-Петербург,Калининский район,Кондратьевский пр. 32,2,5/5,СФК,60.0,33.0,13.0,Р,4670,http://www.bn.ru/detail/flats/865571.html,ДАРКО,"ПП, отл. сост, более 3 лет"
60.033171,30.394453,Санкт-Петербург,Калининский район,Светлановский пр. 95,2,2/14,К,54.0,33.0,8.0,Р,4700,http://www.bn.ru/detail/flats/1182738.html,Итака,1-27181 ПП парк ЗЛ
60.03927,30.367413,Санкт-Петербург,Калининский район,Культуры пр. 12 к. 1,2,9/9,ПН,50.0,31.5,8.0,Р,4700,http://www.bn.ru/detail/flats/1151624.html,Партнер - Андромеда,"(965) 081-5881, ПП, ОС"
60.01244,30.402115,Санкт-Петербург,Калининский район,Науки пр. 14 к. 1,2,9/9,606,44.7,27.5,8.2,С,4790,http://www.bn.ru/detail/flats/1182734.html,Центр,"9030923998, ВПП, 5л, ХС"
60.019711,30.404388,Санкт-Петербург,Калининский район,Гражданский пр.,2,10/16,К/М,62.0,30.0,14.0,Р,4890,http://www.bn.ru/detail/flats/970876.html,ЛенРегионСтрой,"новый дом, дешевле нет"
60.045466,30.383017,Санкт-Петербург,Калининский район,Просвещения пр. 70 к. 2,2,2/9,606,50.0,32.0,8.0,Р,4900,http://www.bn.ru/detail/flats/1166917.html,Экотон,"евро, кухня, ВП"
59.97391,30.417306,Санкт-Петербург,Калининский район,М. Блюхера пр. 47,2,11/14,К,55.4,31.5,8.8,Р,4900,http://www.bn.ru/detail/flats/1176327.html,Петербург. Риэлтор,"ХС, более3хлет, Л"
60.049707,30.391695,Санкт-Петербург,Калининский район,Д. Бедного ул. 34,2,5/16,К,51.0,30.0,8.0,Р,4900,http://www.bn.ru/detail/flats/1182724.html,ТРОИЦКИЙ ДОМ,89112484515 ЛВП ХС 3г
60.040676,30.423513,Санкт-Петербург,Калининский район,Гражданский пр. 126 к. 1,2,1/16,К,50.4,26.0,7.2,Р,4999,http://www.bn.ru/detail/flats/1107278.html,АРИН,"оздконсъерж, отл дом"
59.976355,30.417225,Санкт-Петербург,Калининский район,М. Блюхера пр.,2,4/14,К/М,56.7,25.7,16.0,Р,5100,http://www.bn.ru/detail/flats/1107287.html,Результат,8 (921) 795-38-91 ПУ
60.030375,30.43008,Санкт-Петербург,Калининский район,Руставели ул. 52,2,9/9,К,50.0,29.6,7.9,Р,5149,http://www.bn.ru/detail/flats/871183.html,РОСЛЕКС,"ПП, заст. балкон"
60.036677,30.393662,Санкт-Петербург,Калининский район,Светлановский пр. 60 к. 3,2,3/10,К/М,45.0,26.2,8.2,Р,5200,http://www.bn.ru/detail/flats/1155018.html,М16 - Недвижимость,"89817171616 Екатерина, ПП"
59.971776,30.384203,Санкт-Петербург,Калининский район,Лабораторная ул. 8 к. 53,2,4/5,СТ,53.0,32.9,8.0,Р,5200,http://www.bn.ru/detail/flats/1183848.html,Елисеевский квартал,9386193 хороший ремонт
60.003138,30.386808,Санкт-Петербург,Калининский район,Гражданский пр. 20,2,2/9,К,57.0,31.5,7.5,Р,5200,http://www.bn.ru/detail/flats/1179031.html,АН Невский Альянс,912268719 ПП хор плн +15м
60.036011,30.422256,Санкт-Петербург,Калининский район,Гражданский пр. 121/100,2,5/9,К,52.0,29.3,7.6,Р,5200,http://www.bn.ru/detail/flats/1126138.html,АН Огни Города,"89219757237, ВП, Б"
60.023254,30.418501,Санкт-Петербург,Калининский район,Луначарского пр. 108,2,16/17,137,55.0,32.0,10.2,Р,5369,http://www.bn.ru/detail/flats/1135070.html,Литейный проспект,9818754932 уютная квартир
60.01619,30.411539,Санкт-Петербург,Калининский район,Софьи Ковалевской ул. 14 к. 3,2,12/14,К,56.0,33.0,8.0,Р,5388,http://www.bn.ru/detail/flats/1100987.html,Октава,ППВид фотоemls 913-28-02.
59.988797,30.371968,Санкт-Петербург,Калининский район,Кушелевская дор. 5,2,12/21,К,54.0,33.0,12.0,Р,5400,http://www.bn.ru/detail/flats/1128302.html,МИР недвижимости,"ПП, ключи, лодж."
59.966097,30.366398,Санкт-Петербург,Калининский район,Арсенальная ул. 70,2,1/2,К,70.9,41.6,13.6,Р,5400,http://www.bn.ru/detail/flats/1151616.html,HOUSE estate,под офис
60.036677,30.393662,Санкт-Петербург,Калининский район,Светлановский пр. 60 к. 3,2,10/10,К/М,46.0,27.0,9.0, ,5500,http://www.bn.ru/detail/flats/1135120.html,ЛенРегионСтрой,"евроремонт, меб. и тех"
60.035544,30.43079,Санкт-Петербург,Калининский район,Руставели ул. 58,2,5/9,К,50.0,31.0,9.0,Р,5500,http://www.bn.ru/detail/flats/1183852.html,частное,"Ст/пак, ВП, Б, рем."
59.9792,30.395899,Санкт-Петербург,Калининский район,Кондратьевский пр. 75 к. 1,2,14/14,К,56.6,32.0,8.6,Р,5500,http://www.bn.ru/detail/flats/1180105.html,Экотон,"Отл. рем, ЖСК, встр. кух."
60.004253,30.395872,Санкт-Петербург,Калининский район,Бутлерова ул. 22 к. 2,2,8/9,К,50.0,29.0,9.0,Р,5500,http://www.bn.ru/detail/flats/1152988.html,ГЖА,9216499239 ХС Б
59.987591,30.373917,Санкт-Петербург,Калининский район,Кушелевская дор. 5 к. 3,2,23/25,К,51.0,30.5,9.2,2,5600,http://www.bn.ru/detail/flats/1175080.html,Петербургская Недв.,ПП собст ЗЛ ПОД чист
60.013267,30.372731,Санкт-Петербург,Калининский район,Тихорецкий пр. 7 к. 6,2,2/4,СТ,58.0,36.0,9.0,Р,5950,http://www.bn.ru/detail/flats/1179043.html,Динас,9128314 ПП ХС 3л стм5пш
59.988797,30.371968,Санкт-Петербург,Калининский район,Кушелевская дор. 5,2,5/25,К/М,54.0,31.5,10.0, ,6000,http://www.bn.ru/detail/flats/1128303.html,Итака,1-25305 отл. план. собств
59.988797,30.371968,Санкт-Петербург,Калининский район,Кушелевская дор. 5 к. 1,2,12/25,К/М,61.5,30.4,17.2,Р,6200,http://www.bn.ru/detail/flats/1114555.html,частное,"ЖК Кантемир, ключи, собств"
60.035836,30.412617,Санкт-Петербург,Калининский район,Просвещения пр. 87 к. 2,2,7/15,К/М,50.0,24.0,15.0,С,6300,http://www.bn.ru/detail/flats/1175090.html,АН Огни Города,"9210921717, ПП, ОС, встр/кух"
60.04086,30.411395,Санкт-Петербург,Калининский район,Тимуровская ул. 23 к. 3,2,1/16,М,62.3,33.0,11.0,Р,6400,http://www.bn.ru/detail/flats/1142064.html,Рудаков-Н,9112298113 высок ЕР отл
60.036722,30.420154,Санкт-Петербург,Калининский район,Гражданский пр. 118 к. 1,2,14/14,К,54.0,32.0,8.2,Р,6400,http://www.bn.ru/detail/flats/1180096.html,АЛЕКСАНДР,"89216421228 Евр СТп, парк"
60.035077,30.374268,Санкт-Петербург,Калининский район,Луначарского пр. 78 к. 5,2,3/25,К/М,47.4,29.0,8.3,Р,6500,http://www.bn.ru/detail/flats/1183849.html,АН Панорама,Дом 2012 года постройки
59.987407,30.368123,Санкт-Петербург,Калининский район,Кушелевская дор. 3,2,7/24,К/М,70.0,33.0,15.0,Р,6550,http://www.bn.ru/detail/flats/1183847.html,Идеальный выбор,"ключи, евро, отл. планировка"
60.002364,30.433269,Санкт-Петербург,Калининский район,Науки пр. 79 к. 3,2,4/9,М/ПН,63.0,34.0,10.5,Р,6650,http://www.bn.ru/detail/flats/1166915.html,МИР недвижимости,"ПП, ОС, двухсторон"
